"id","confidence","support","class_suppport","var_length","levels_length","var_nbr_scaled","levels_nbr_scaled","cond","Ypred","var_used"
362,0.974025974025974,0.252459016393443,0.652542372881356,4,4,0.666666666666667,0.666666666666667,"X[,8] %in% c('n') & X[,9] %in% c('n') & X[,11] %in% c('n') & X[,15] %in% c('n')","'republican'","V8,V9,V11,V15"
363,1,0.0327868852459016,0.053475935828877,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,8] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('n')","'democrat'","V3,V8,V11,V12"
364,1,0.0557377049180328,0.144067796610169,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,5] %in% c('y') & X[,8] %in% c('y') & X[,11] %in% c('n')","'republican'","V4,V5,V8,V11"
365,1,0.0754098360655738,0.122994652406417,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,5] %in% c('y') & X[,11] %in% c('y')","'democrat'","V4,V5,V11"
366,1,0.0426229508196721,0.110169491525424,4,4,0.666666666666667,0.666666666666667,"X[,5] %in% c('y') & X[,8] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V5,V8,V11,V12"
367,1,0.0557377049180328,0.0909090909090909,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,5] %in% c('n') & X[,6] %in% c('y') & X[,7] %in% c('y') & X[,14] %in% c('y')","'democrat'","V3,V5,V6,V7,V14"
368,1,0.0295081967213115,0.076271186440678,6,6,1,1,"X[,1] %in% c('n') & X[,3] %in% c('n') & X[,5] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n') & X[,15] %in% c('n')","'republican'","V1,V3,V5,V11,V12,V15"
369,0.984375,0.20983606557377,0.542372881355932,6,6,1,1,"X[,4] %in% c('y') & X[,5] %in% c('y') & X[,8] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('y')","'republican'","V4,V5,V8,V11,V12,V13"
370,1,0.0426229508196721,0.0695187165775401,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,5] %in% c('y') & X[,11] %in% c('y') & X[,13] %in% c('y')","'democrat'","V3,V4,V5,V11,V13"
371,1,0.0262295081967213,0.0677966101694915,6,6,1,1,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,7] %in% c('y') & X[,10] %in% c('y') & X[,16] %in% c('y')","'republican'","V3,V4,V5,V7,V10,V16"
372,1,0.0327868852459016,0.0847457627118644,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,7] %in% c('y')","'republican'","V3,V4,V5,V7"
373,1,0.121311475409836,0.313559322033898,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,5] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V3,V5,V10,V11,V12"
374,0.833333333333333,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,5] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('y') & X[,12] %in% c('y')","'republican'","V3,V5,V10,V11,V12"
375,1,0.363934426229508,0.593582887700535,2,2,0.333333333333333,0.333333333333333,"X[,7] %in% c('y') & X[,14] %in% c('n')","'democrat'","V7,V14"
376,0.972222222222222,0.118032786885246,0.305084745762712,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,14] %in% c('y')","'republican'","V2,V3,V4,V9,V14"
377,1,0.0360655737704918,0.0588235294117647,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('y') & X[,3] %in% c('y') & X[,6] %in% c('y') & X[,9] %in% c('y') & X[,14] %in% c('y')","'democrat'","V1,V3,V6,V9,V14"
378,1,0.0786885245901639,0.203389830508475,6,6,1,1,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,14] %in% c('y') & X[,16] %in% c('n')","'republican'","V2,V3,V4,V9,V14,V16"
379,0.923076923076923,0.0426229508196721,0.0695187165775401,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,5] %in% c('y') & X[,12] %in% c('n') & X[,15] %in% c('y')","'democrat'","V3,V5,V12,V15"
380,0.866666666666667,0.0491803278688525,0.127118644067797,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('y') & X[,5] %in% c('y') & X[,6] %in% c('y') & X[,12] %in% c('n') & X[,15] %in% c('n')","'republican'","V4,V5,V6,V12,V15"
381,1,0.0852459016393443,0.220338983050847,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,10] %in% c('y') & X[,12] %in% c('y')","'republican'","V2,V4,V5,V10,V12"
382,0.941176470588235,0.0557377049180328,0.144067796610169,6,6,1,1,"X[,2] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,10] %in% c('n') & X[,12] %in% c('y')","'republican'","V2,V3,V4,V5,V10,V12"
383,1,0.0885245901639344,0.228813559322034,6,6,1,1,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,10] %in% c('n') & X[,12] %in% c('y')","'republican'","V2,V3,V4,V5,V10,V12"
384,1,0.137704918032787,0.224598930481283,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,15] %in% c('n')","'democrat'","V4,V5,V15"
385,1,0.0426229508196721,0.110169491525424,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,11] %in% c('n') & X[,13] %in% c('n')","'republican'","V4,V11,V13"
386,1,0.0426229508196721,0.0695187165775401,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,5] %in% c('y') & X[,8] %in% c('n') & X[,15] %in% c('n')","'democrat'","V4,V5,V8,V15"
387,1,0.150819672131148,0.389830508474576,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,13] %in% c('y')","'republican'","V4,V10,V11,V13"
388,1,0.0426229508196721,0.110169491525424,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,10] %in% c('n') & X[,11] %in% c('n') & X[,13] %in% c('y')","'republican'","V2,V4,V10,V11,V13"
389,0.958333333333333,0.0786885245901639,0.203389830508475,6,6,1,1,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,10] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('y')","'republican'","V2,V4,V10,V11,V12,V13"
390,1,0.144262295081967,0.372881355932203,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('n')","'republican'","V3,V4,V10,V11"
391,1,0.0426229508196721,0.110169491525424,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('n')","'republican'","V3,V4,V10,V11"
392,1,0.0360655737704918,0.0588235294117647,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,5] %in% c('n') & X[,12] %in% c('y')","'democrat'","V3,V5,V12"
393,0.875,0.0262295081967213,0.0677966101694915,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('y') & X[,14] %in% c('y')","'republican'","V3,V4,V9,V14"
394,0.857142857142857,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,3] %in% c('y') & X[,5] %in% c('y') & X[,12] %in% c('y')","'republican'","V2,V3,V5,V12"
395,1,0.0229508196721311,0.0593220338983051,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,8] %in% c('y') & X[,9] %in% c('n') & X[,14] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V8,V9,V14,V15"
396,0.857142857142857,0.0229508196721311,0.0593220338983051,6,6,1,1,"X[,3] %in% c('n') & X[,8] %in% c('n') & X[,9] %in% c('n') & X[,13] %in% c('n') & X[,14] %in% c('y') & X[,15] %in% c('n')","'republican'","V3,V8,V9,V13,V14,V15"
397,0.846153846153846,0.0426229508196721,0.0695187165775401,6,6,1,1,"X[,3] %in% c('y') & X[,5] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('n') & X[,14] %in% c('y') & X[,16] %in% c('y')","'democrat'","V3,V5,V11,V12,V14,V16"
398,0.916666666666667,0.039344262295082,0.0641711229946524,6,6,1,1,"X[,3] %in% c('y') & X[,5] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('y') & X[,16] %in% c('y')","'democrat'","V3,V5,V11,V12,V14,V16"
399,0.888888888888889,0.0295081967213115,0.076271186440678,5,5,0.833333333333333,0.833333333333333,"X[,5] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,13] %in% c('n')","'republican'","V5,V9,V10,V11,V13"
400,0.956521739130435,0.226229508196721,0.584745762711864,5,5,0.833333333333333,0.833333333333333,"X[,5] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('y')","'republican'","V5,V9,V11,V12,V13"
401,1,0.0229508196721311,0.0593220338983051,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,5] %in% c('y') & X[,9] %in% c('y') & X[,11] %in% c('n') & X[,13] %in% c('y')","'republican'","V2,V5,V9,V11,V13"
402,1,0.160655737704918,0.262032085561497,2,2,0.333333333333333,0.333333333333333,"X[,5] %in% c('n') & X[,6] %in% c('y')","'democrat'","V5,V6"
403,0.909090909090909,0.0360655737704918,0.0588235294117647,3,3,0.5,0.5,"X[,5] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('n')","'democrat'","V5,V12,V14"
404,1,0.0229508196721311,0.0593220338983051,3,3,0.5,0.5,"X[,5] %in% c('y') & X[,6] %in% c('n') & X[,12] %in% c('y')","'republican'","V5,V6,V12"
405,1,0.0360655737704918,0.0588235294117647,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,5] %in% c('y') & X[,11] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('y')","'democrat'","V3,V5,V11,V12,V14"
406,1,0.134426229508197,0.347457627118644,5,5,0.833333333333333,0.833333333333333,"X[,5] %in% c('y') & X[,6] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V5,V6,V10,V11,V12"
407,0.75,0.0262295081967213,0.0677966101694915,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,5] %in% c('y') & X[,9] %in% c('y') & X[,11] %in% c('n')","'republican'","V3,V5,V9,V11"
408,0.857142857142857,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,3] %in% c('y') & X[,5] %in% c('y') & X[,11] %in% c('n')","'republican'","V2,V3,V5,V11"
409,1,0.0721311475409836,0.186440677966102,6,6,1,1,"X[,3] %in% c('n') & X[,5] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,16] %in% c('y')","'republican'","V3,V5,V9,V10,V11,V16"
410,0.833333333333333,0.059016393442623,0.152542372881356,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,9] %in% c('y') & X[,14] %in% c('y')","'republican'","V4,V9,V14"
411,1,0.0754098360655738,0.122994652406417,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,4] %in% c('n') & X[,9] %in% c('y') & X[,14] %in% c('y')","'democrat'","V2,V4,V9,V14"
412,0.75,0.0262295081967213,0.0677966101694915,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,12] %in% c('n') & X[,14] %in% c('y') & X[,16] %in% c('y')","'republican'","V3,V9,V12,V14,V16"
413,0.974358974358974,0.127868852459016,0.330508474576271,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,12] %in% c('y') & X[,14] %in% c('y')","'republican'","V3,V9,V10,V12,V14"
414,0.875,0.0262295081967213,0.0677966101694915,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,14] %in% c('y')","'republican'","V3,V9,V10,V11,V14"
415,0.916666666666667,0.039344262295082,0.0641711229946524,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('y') & X[,13] %in% c('y') & X[,14] %in% c('y')","'democrat'","V3,V9,V11,V13,V14"
416,1,0.039344262295082,0.0641711229946524,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,4] %in% c('n') & X[,5] %in% c('n') & X[,9] %in% c('y') & X[,14] %in% c('y')","'democrat'","V2,V4,V5,V9,V14"
417,0.980769230769231,0.170491803278689,0.27807486631016,3,3,0.5,0.5,"X[,5] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('n')","'democrat'","V5,V11,V12"
418,1,0.222950819672131,0.363636363636364,4,4,0.666666666666667,0.666666666666667,"X[,5] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('n') & X[,14] %in% c('n')","'democrat'","V5,V11,V12,V14"
419,1,0.0295081967213115,0.076271186440678,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,9] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V4,V9,V11,V12"
420,1,0.019672131147541,0.0508474576271186,6,6,1,1,"X[,4] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('n') & X[,12] %in% c('y') & X[,13] %in% c('n') & X[,16] %in% c('y')","'republican'","V4,V9,V11,V12,V13,V16"
421,0.888888888888889,0.0295081967213115,0.076271186440678,6,6,1,1,"X[,1] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('y') & X[,16] %in% c('y')","'republican'","V1,V4,V9,V11,V12,V16"
422,1,0.0786885245901639,0.128342245989305,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,13] %in% c('y') & X[,15] %in% c('y')","'democrat'","V4,V13,V15"
423,1,0.134426229508197,0.347457627118644,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,16] %in% c('y')","'republican'","V4,V10,V11,V16"
424,1,0.039344262295082,0.0641711229946524,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('n') & X[,11] %in% c('y') & X[,13] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('n')","'democrat'","V4,V11,V13,V14,V15"
425,1,0.0229508196721311,0.0593220338983051,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,4] %in% c('y') & X[,10] %in% c('n') & X[,11] %in% c('n') & X[,16] %in% c('y')","'republican'","V2,V4,V10,V11,V16"
426,0.944444444444444,0.059016393442623,0.152542372881356,6,6,1,1,"X[,2] %in% c('y') & X[,4] %in% c('y') & X[,10] %in% c('n') & X[,11] %in% c('n') & X[,15] %in% c('n') & X[,16] %in% c('y')","'republican'","V2,V4,V10,V11,V15,V16"
427,1,0.0229508196721311,0.0593220338983051,3,3,0.5,0.5,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,13] %in% c('n')","'republican'","V3,V4,V13"
428,0.983050847457627,0.19344262295082,0.5,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,16] %in% c('y')","'republican'","V3,V4,V5,V16"
429,1,0.0229508196721311,0.0593220338983051,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,7] %in% c('y') & X[,13] %in% c('y')","'republican'","V3,V4,V7,V13"
430,0.971428571428571,0.114754098360656,0.296610169491525,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,12] %in% c('y') & X[,16] %in% c('n')","'republican'","V3,V4,V5,V12,V16"
431,1,0.059016393442623,0.0962566844919786,4,4,0.666666666666667,0.666666666666667,"X[,2] %in% c('n') & X[,4] %in% c('n') & X[,12] %in% c('n') & X[,14] %in% c('y')","'democrat'","V2,V4,V12,V14"
432,1,0.0327868852459016,0.0847457627118644,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('y') & X[,7] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n')","'republican'","V4,V7,V11,V12"
433,1,0.0491803278688525,0.0802139037433155,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,4] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('y')","'democrat'","V2,V4,V11,V12,V14"
434,1,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('y') & X[,7] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n')","'republican'","V4,V7,V10,V11,V12"
435,1,0.144262295081967,0.372881355932203,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('y')","'republican'","V3,V4,V9,V10"
436,0.979166666666667,0.157377049180328,0.406779661016949,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('n') & X[,15] %in% c('n')","'republican'","V3,V4,V9,V10,V15"
437,0.833333333333333,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,3] %in% c('y') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,11] %in% c('n')","'republican'","V2,V3,V4,V9,V11"
438,0.947368421052632,0.0622950819672131,0.101604278074866,4,4,0.666666666666667,0.666666666666667,"X[,5] %in% c('n') & X[,7] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('y')","'democrat'","V5,V7,V14,V15"
439,1,0.039344262295082,0.101694915254237,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('y') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,11] %in% c('n')","'republican'","V1,V4,V5,V11"
440,0.98,0.163934426229508,0.423728813559322,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('n') & X[,2] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y')","'republican'","V1,V2,V3,V4,V5"
441,1,0.0229508196721311,0.0593220338983051,6,6,1,1,"X[,1] %in% c('n') & X[,2] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,7] %in% c('y')","'republican'","V1,V2,V3,V4,V5,V7"
442,1,0.0557377049180328,0.0909090909090909,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('n') & X[,10] %in% c('n') & X[,14] %in% c('y')","'democrat'","V3,V4,V10,V14"
443,1,0.183606557377049,0.474576271186441,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,15] %in% c('n') & X[,16] %in% c('y')","'republican'","V3,V4,V5,V15,V16"
444,1,0.039344262295082,0.0641711229946524,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,3] %in% c('y') & X[,4] %in% c('n') & X[,10] %in% c('y') & X[,14] %in% c('y')","'democrat'","V2,V3,V4,V10,V14"
445,0.9,0.0327868852459016,0.053475935828877,6,6,1,1,"X[,2] %in% c('y') & X[,3] %in% c('y') & X[,4] %in% c('n') & X[,10] %in% c('y') & X[,14] %in% c('y') & X[,15] %in% c('n')","'democrat'","V2,V3,V4,V10,V14,V15"
446,1,0.0524590163934426,0.135593220338983,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,7] %in% c('y')","'republican'","V3,V4,V5,V7"
447,0.8,0.0327868852459016,0.0847457627118644,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,10] %in% c('y')","'republican'","V3,V4,V8,V10"
448,1,0.137704918032787,0.355932203389831,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,7] %in% c('n') & X[,10] %in% c('y')","'republican'","V3,V4,V5,V7,V10"
449,1,0.039344262295082,0.0641711229946524,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,5] %in% c('y') & X[,10] %in% c('n') & X[,11] %in% c('y') & X[,12] %in% c('n')","'democrat'","V3,V5,V10,V11,V12"
450,1,0.0950819672131148,0.155080213903743,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('y') & X[,3] %in% c('y') & X[,8] %in% c('y') & X[,10] %in% c('y') & X[,14] %in% c('n')","'democrat'","V1,V3,V8,V10,V14"
451,1,0.0786885245901639,0.128342245989305,6,6,1,1,"X[,1] %in% c('n') & X[,3] %in% c('y') & X[,4] %in% c('n') & X[,8] %in% c('y') & X[,10] %in% c('y') & X[,15] %in% c('y')","'democrat'","V1,V3,V4,V8,V10,V15"
452,1,0.039344262295082,0.0641711229946524,2,2,0.333333333333333,0.333333333333333,"X[,5] %in% c('n') & X[,12] %in% c('y')","'democrat'","V5,V12"
453,0.975903614457831,0.272131147540984,0.443850267379679,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('y') & X[,7] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n')","'democrat'","V1,V7,V9,V12"
454,1,0.0327868852459016,0.053475935828877,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('y') & X[,7] %in% c('n') & X[,10] %in% c('n') & X[,12] %in% c('n') & X[,16] %in% c('y')","'democrat'","V3,V7,V10,V12,V16"
455,0.977272727272727,0.144262295081967,0.235294117647059,6,6,1,1,"X[,1] %in% c('n') & X[,4] %in% c('n') & X[,7] %in% c('y') & X[,8] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n')","'democrat'","V1,V4,V7,V8,V9,V12"
456,1,0.219672131147541,0.567796610169491,6,6,1,1,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,5] %in% c('y') & X[,6] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('y')","'republican'","V3,V4,V5,V6,V11,V12"
457,0.9375,0.0524590163934426,0.135593220338983,3,3,0.5,0.5,"X[,5] %in% c('y') & X[,8] %in% c('y') & X[,12] %in% c('y')","'republican'","V5,V8,V12"
458,1,0.19672131147541,0.320855614973262,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,4] %in% c('n') & X[,8] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n')","'democrat'","V2,V4,V8,V9,V12"
459,1,0.0983606557377049,0.254237288135593,6,6,1,1,"X[,2] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('n') & X[,8] %in% c('n') & X[,11] %in% c('n')","'republican'","V2,V3,V4,V7,V8,V11"
460,1,0.167213114754098,0.432203389830508,6,6,1,1,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,8] %in% c('n') & X[,14] %in% c('y') & X[,15] %in% c('n')","'republican'","V2,V3,V4,V8,V14,V15"
461,1,0.183606557377049,0.299465240641711,6,6,1,1,"X[,2] %in% c('y') & X[,4] %in% c('n') & X[,8] %in% c('y') & X[,9] %in% c('y') & X[,12] %in% c('n') & X[,14] %in% c('n')","'democrat'","V2,V4,V8,V9,V12,V14"
462,1,0.104918032786885,0.171122994652406,3,3,0.5,0.5,"X[,1] %in% c('y') & X[,4] %in% c('n') & X[,6] %in% c('y')","'democrat'","V1,V4,V6"
463,1,0.104918032786885,0.171122994652406,4,4,0.666666666666667,0.666666666666667,"X[,1] %in% c('n') & X[,4] %in% c('n') & X[,5] %in% c('n') & X[,6] %in% c('y')","'democrat'","V1,V4,V5,V6"
464,1,0.0327868852459016,0.053475935828877,5,5,0.833333333333333,0.833333333333333,"X[,1] %in% c('n') & X[,4] %in% c('n') & X[,5] %in% c('y') & X[,6] %in% c('y') & X[,10] %in% c('n')","'democrat'","V1,V4,V5,V6,V10"
465,0.970588235294118,0.111475409836066,0.288135593220339,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('y') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('n')","'republican'","V2,V3,V4,V9,V10"
466,0.875,0.0262295081967213,0.0677966101694915,5,5,0.833333333333333,0.833333333333333,"X[,4] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('y') & X[,12] %in% c('y')","'republican'","V4,V9,V10,V11,V12"
467,0.923076923076923,0.0426229508196721,0.110169491525424,6,6,1,1,"X[,2] %in% c('n') & X[,3] %in% c('n') & X[,4] %in% c('y') & X[,6] %in% c('y') & X[,9] %in% c('n') & X[,10] %in% c('n')","'republican'","V2,V3,V4,V6,V9,V10"
468,1,0.0819672131147541,0.133689839572192,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,10] %in% c('n') & X[,14] %in% c('y')","'democrat'","V4,V10,V14"
469,0.989583333333333,0.314754098360656,0.813559322033898,3,3,0.5,0.5,"X[,4] %in% c('y') & X[,11] %in% c('n') & X[,15] %in% c('n')","'republican'","V4,V11,V15"
470,1,0.0754098360655738,0.122994652406417,4,4,0.666666666666667,0.666666666666667,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,10] %in% c('y') & X[,14] %in% c('y')","'democrat'","V4,V5,V10,V14"
471,1,0.439344262295082,0.716577540106952,3,3,0.5,0.5,"X[,4] %in% c('n') & X[,5] %in% c('n') & X[,7] %in% c('y')","'democrat'","V4,V5,V7"
472,1,0.0459016393442623,0.0748663101604278,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('y') & X[,7] %in% c('n') & X[,10] %in% c('n') & X[,11] %in% c('y')","'democrat'","V3,V7,V10,V11"
473,0.818181818181818,0.0360655737704918,0.0932203389830508,4,4,0.666666666666667,0.666666666666667,"X[,3] %in% c('n') & X[,4] %in% c('y') & X[,7] %in% c('y') & X[,10] %in% c('n')","'republican'","V3,V4,V7,V10"
474,0.833333333333333,0.019672131147541,0.0508474576271186,5,5,0.833333333333333,0.833333333333333,"X[,7] %in% c('n') & X[,9] %in% c('n') & X[,10] %in% c('y') & X[,11] %in% c('n') & X[,12] %in% c('n')","'republican'","V7,V9,V10,V11,V12"
475,1,0.0360655737704918,0.0588235294117647,3,3,0.5,0.5,"X[,3] %in% c('n') & X[,4] %in% c('n') & X[,9] %in% c('y')","'democrat'","V3,V4,V9"
476,0.857142857142857,0.0229508196721311,0.0593220338983051,5,5,0.833333333333333,0.833333333333333,"X[,3] %in% c('n') & X[,9] %in% c('n') & X[,10] %in% c('n') & X[,12] %in% c('n') & X[,15] %in% c('n')","'republican'","V3,V9,V10,V12,V15"
477,0.888888888888889,0.0295081967213115,0.076271186440678,5,5,0.833333333333333,0.833333333333333,"X[,2] %in% c('n') & X[,3] %in% c('y') & X[,5] %in% c('y') & X[,10] %in% c('y') & X[,14] %in% c('y')","'republican'","V2,V3,V5,V10,V14"
